"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-04","0.00","84",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-05","0.00","85","93","79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-06",,"86",,"80"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-07",,"86",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-08",,"87","93",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-09",,"83","91",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-10","0.00","85","94","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-11",,"86",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-12","0.00","85","93","79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-13",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-14","0.00","86","92","78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-15",,"87","92","81"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-16",,"86",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-17","0.00","86",,"80"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-18",,"87",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-19",,"81",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-20",,"80",,"71"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-21",,"84",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-22","0.00","85","96","78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-23",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-24","0.00","86","93","78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-25",,"83","94",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-26",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-27",,"85",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-28",,"86","92",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-29","0.00","85","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-30","0.02","84","92","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-03-31","0.00","86",,"79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-01",,"86",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-02",,"78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-04",,"86","91",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-05",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-06",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-07",,"84","89",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-08","0.00","85",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-09","0.00","84","91","78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-10",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-11",,"82","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-12",,"80","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-13","0.00","83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-14","0.00","84","90","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-15",,"79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-16","0.00","82","88","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-17",,"83","88",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-18",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-19",,"80",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-20",,"81",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-21",,"85",,"79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-22",,"84","92",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-23",,"85",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-24",,"85",,"79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-25",,"87",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-26","0.00","86","91","79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-27",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-28",,"83",,"72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-29",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-04-30",,"81",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-01",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-02",,"84","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-03",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-04",,"85",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-05",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-06",,"84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-07",,"85","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-08",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-09",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-10",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-11","0.00","84","91",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-12",,"78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-13",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-14","0.00","84","90","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-15",,"84",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-16",,"84",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-17",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-18","0.00","82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-19","0.00","82","86","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-20",,"83",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-21","0.00","84","90","79"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-22",,"85","92",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-23","0.00","84",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-24","0.00","84","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-25",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-26","0.00","84","90","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-27",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-28","0.04","82","87","78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-29","0.24","80","89","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-30","0.00","81","89",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-05-31","0.28","80",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-01","0.00","80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-02",,"81","88",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-03","0.00","82","88","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-04",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-05",,"81","86","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-06",,"79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-07",,"77",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-08","0.31","79","85","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-09","0.00","80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-10","0.00","81","86","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-11",,"79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-12",,"78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-13",,"76",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-14",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-15","0.00","80",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-16","0.00","81","87","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-17",,"81",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-18","3.35","78","84","69"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-19","0.00","81",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-20","0.00","82","86",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-21",,"79","86","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-22",,"78","85","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-23",,"79","86","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-24",,"78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-25","0.00","78","82","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-26",,"78",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-27",,"79",,"72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-28","0.00","79","84","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-29",,"79",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-06-30","0.00","80",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-01",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-02",,"78",,"72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-03",,"80","87","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-04",,"79",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-05","0.00","79","84","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-06",,"79","86",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-07","0.00","79","85","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-08",,"79","85",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-09",,"81",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-10","0.00","78","88","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-11",,"79",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-12",,"78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-13",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-14",,"79",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-15",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-16",,"75",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-17","1.38","78",,"70"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-18","0.00","79",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-19",,"78",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-20","0.04","78","81","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-21","0.00","78","81","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-22","0.00","78","83","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-23","0.02","78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-24","0.00","78","85","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-25","0.00","78","84","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-26",,"79","85",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-27","0.00","79",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-28","0.00","79","85","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-29",,"79",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-30",,"78",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-07-31","0.00","74",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-01",,"78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-02","0.00","78","82","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-03",,"77","80",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-04",,"79",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-05",,"77",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-06",,"77","82","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-07","0.02","78","82","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-08","0.00","79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-09",,"80","86",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-10",,"78","85",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-11","0.35","77",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-12","0.04","77","83","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-13","0.00","77","82","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-14",,"78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-15",,"78","83","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-16",,"78",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-17","0.00","77","82","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-18","0.00","77","85",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-19",,"77",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-20","0.00","77","81","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-21","0.00","76","81","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-22","0.08","76",,"70"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-23","0.00","76",,"71"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-24",,"77","83","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-25",,"78",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-26","0.00","78","84","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-27",,"77","85","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-28",,"78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-29",,"80","85","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-30","0.00","79",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-08-31","0.00","78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-01",,"77",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-02",,"78","83",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-03",,"79","85","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-04",,"78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-05","0.03","78","83","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-06","0.02","78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-07","0.00","78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-08",,"79",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-09",,"78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-10","0.00","79","85","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-11","0.00","80","87","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-12","0.02","79",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-13","0.00","78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-14",,"80","87",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-15",,"78","86","73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-16","0.00","80","86","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-17",,"80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-18",,"79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-19","0.28","80","84","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-20","0.00","80",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-21","0.00","80",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-22",,"80","86","74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-23",,"81","88","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-24",,"82",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-25",,"81","88","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-26",,"81","88","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-27",,"82","88",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-28",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-29","0.00","82","90","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-09-30",,"78","88",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-01",,"80","88","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-02",,"81",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-03",,"82",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-04",,"82","88","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-05","0.02","80",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-06","0.63","78",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-07","0.00","81","88","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-08",,"82","88","75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-09","0.00","83","88","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-10",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-11",,"83",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-12",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-13",,"86",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-14",,"79","90",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-15",,"80","88","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-16","0.01","79",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-17","0.08","78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-18","0.20","79","87","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-19","0.00","83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-20","0.00","78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-21",,"82",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-22",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-23","0.00","84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-24",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-25","0.00","83",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-26","0.00","82",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-27","0.00","82",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-28",,"83",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-29","0.00","85",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-30",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-10-31","0.00","79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-01",,"77",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-02",,"82",,"72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-03",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-04","0.00","82",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-05",,"83",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-06",,"83",,"74"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-07",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-08",,"85",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-09","0.00","84","91","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-10","0.55","78",,"71"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-11","0.00","80",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-12",,"83",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-13",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-14",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-15","0.00","83",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-16",,"84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-17","0.00","83",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-18",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-19","0.00","83",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-20","0.00","83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-21","0.00","84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-22","0.00","85",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-23",,"85",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-24","0.16","82",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-25","0.00","78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-26",,"84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-27","0.00","83",,"75"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-28",,"82",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-29","0.00","74",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-11-30","0.00","79",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-01",,"84",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-02","0.00","84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-03",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-04",,"77",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-05",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-06",,"83",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-07",,"87",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-08",,"83",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-09",,"82",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-10","0.00","82",,"76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-11",,"84",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-12","0.00","85","92","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-13",,"83","92",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-14","0.00","82","90","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-15",,"78",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-16",,"79","91",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-17","0.00","83","91","76"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-18",,"83","91","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-19",,"83",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-20",,"84",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-21",,"83","92",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-22","0.00","83","89","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-23",,"83",,
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-24","0.00","83","91",
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-25","0.00","83",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-26",,"83",,"78"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-27",,"83",,"77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-28","0.00","83","92","77"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-29",,"81",,"73"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-30","0.00","80","88","72"
"GHM00065472","KOTOKA INTERNATIONAL, GH","2003-12-31",,"80",,"75"
"GHM00065442","KUMASI, GH","2000-01-05",,"80",,"67"
"GHM00065442","KUMASI, GH","2000-01-09",,"83","91",
"GHM00065442","KUMASI, GH","2000-01-10","0.00","79",,"73"
"GHM00065442","KUMASI, GH","2000-01-19",,"83","89","76"
"GHM00065442","KUMASI, GH","2000-08-06",,"75","81","71"
"GHM00065442","KUMASI, GH","2000-08-25","0.03","76","79","70"
"GHM00065442","KUMASI, GH","2000-08-29","0.03","76","82","71"
"GHM00065442","KUMASI, GH","2000-08-31","0.04","75","85",
"GHM00065442","KUMASI, GH","2000-09-08",,"76","82","71"
"GHM00065442","KUMASI, GH","2000-10-28","0.04","76","84","70"
"GHM00065442","KUMASI, GH","2000-11-11",,"80","92","73"
"GHM00065442","KUMASI, GH","2000-11-14",,"80","89","72"
"GHM00065442","KUMASI, GH","2000-11-20",,"78","89","69"
"GHM00065442","KUMASI, GH","2000-11-21",,"80",,"71"
"GHM00065442","KUMASI, GH","2000-11-25",,"78","90","72"
"GHM00065442","KUMASI, GH","2000-12-12",,"76","88","65"
"GHM00065442","KUMASI, GH","2000-12-20",,"81","92","72"
"GHM00065442","KUMASI, GH","2000-12-27",,"80","92","71"
"GHM00065442","KUMASI, GH","2001-01-08",,"78","89","71"
"GHM00065442","KUMASI, GH","2001-01-09",,"79","88","73"
"GHM00065442","KUMASI, GH","2001-01-24",,"77","92","66"
"GHM00065442","KUMASI, GH","2001-01-26",,"81","94","71"
"GHM00065442","KUMASI, GH","2001-02-14",,"78","91","67"
"GHM00065442","KUMASI, GH","2001-02-16",,"82","96","67"
"GHM00065442","KUMASI, GH","2001-02-18",,"77",,"72"
"GHM00065442","KUMASI, GH","2001-02-19",,"80",,"74"
"GHM00065442","KUMASI, GH","2001-02-24",,"87","98","75"
"GHM00065442","KUMASI, GH","2001-02-25",,"85","98","75"
"GHM00065442","KUMASI, GH","2001-03-14","0.71","78",,"71"
"GHM00065442","KUMASI, GH","2001-03-29","0.75","78","90","71"
"GHM00065442","KUMASI, GH","2002-02-08",,"83","95","75"
